temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE
1558.0,23.055,22.928,22.97,22.947,2.607,2.614,2.612,969.0,1.0
1560.0,23.055,23.016,22.97,22.954,2.607,2.609,2.612,946.0,1.0
1562.0,23.097,22.949,22.97,22.954,2.605,2.613,2.612,964.0,1.0
1564.0,23.055,22.907,23.037,22.95,2.607,2.615,2.608,975.0,1.0
1566.0,23.055,22.907,22.949,22.947,2.607,2.615,2.613,975.0,1.0
1568.0,23.055,22.907,22.949,22.945,2.607,2.615,2.613,975.0,1.0
1570.0,23.165,22.907,22.949,22.942,2.601,2.615,2.613,975.0,1.0
1572.0,23.186,22.907,22.949,22.94,2.6,2.615,2.613,975.0,1.0
1574.0,23.097,22.907,22.949,22.938,2.605,2.615,2.613,975.0,1.0
1576.0,23.119,22.995,22.949,22.943,2.604,2.61,2.613,952.0,1.0
1578.0,23.14,22.928,22.949,22.943,2.602,2.614,2.613,970.0,1.0
1580.0,23.119,22.907,22.949,22.94,2.604,2.615,2.613,975.0,1.0
1582.0,23.097,22.907,23.037,22.938,2.605,2.615,2.608,975.0,1.0
1584.0,23.207,22.928,22.949,22.938,2.599,2.614,2.613,970.0,1.0
1586.0,23.14,22.907,22.949,22.936,2.602,2.615,2.613,975.0,1.0
1588.0,23.119,22.928,22.949,22.936,2.604,2.614,2.613,970.0,1.0
1590.0,23.119,22.907,22.949,22.935,2.604,2.615,2.613,975.0,1.0
1592.0,23.119,23.016,22.928,22.942,2.604,2.609,2.614,947.0,1.0
1594.0,23.14,22.949,23.059,22.944,2.602,2.613,2.607,965.0,1.0
1596.0,23.14,22.928,23.037,22.943,2.602,2.614,2.608,971.0,1.0
1598.0,23.097,22.928,22.97,22.942,2.605,2.614,2.612,971.0,1.0
1600.0,23.207,22.928,22.949,22.942,2.599,2.614,2.613,971.0,1.0
